Agency,Route_ID,route_short_name,route_long_name,Stop_ID,Stop_Name,route_type,Boards,Alights,FGS,Mode
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,2729862&B,Lisa Dr & Howard St,3,0.47,14.73,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,2729863&B,North Quincy St at St Nick Church,3,8.13,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,2729864&B,Hovendon Ave & Farnham St,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,2729865&B,Cary Hill Plaza,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,2740154&B,Jehovah's Witness Hall,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799180&B,BAT Center,3,78.04,115.66,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799236&B,Linden St and North Montello St,3,2.2,0.06,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799237&B,North Montello St and Court St,3,0.28,26.12,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799574&B,Court St and Hunt St,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799575&B,Court St and Manchester St,3,20.38,5.57,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799576&B,Court St and Tyler St,3,6.26,61.41,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799577&B,Court St and Albert Ave,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799578&B,Court St and Rufus St,3,0.05,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799579&B,Court St and Cary St,3,3.4,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799580&B,Court St and Rainville St,3,2.16,1.38,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799581&B,Court St and Ida Ave,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799582&B,Court St and Kathleen Rd,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799583&B,Court St and Pontiac Rd,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799584&B,Court St and Mildred Rd,3,0.36,14.52,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799585&B,Court St at Cardinal Spellman,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799586&B,Court St and Deed Cir,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799587&B,Court St and Quincy St,3,2.7,17.78,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799589&B,North Quincy St and Regent Rd,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799590&B,North Quincy St and East Ashland St,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799591&B,North Quincy St and Anne Marie Dr,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799592&B,North Quincy St and Rosemary St,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799593&B,North Quincy St and VFW Rd,3,9.69,3.35,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799595&B,North Quincy St and Maplewood,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799596&B,North Quincy St and Pratt St,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799597&B,North Quincy St and Armiston St,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799598&B,North Quincy St and Hovendon Ave,3,0.11,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799599&B,Hovendon Ave and Kevin Rd,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799600&B,Hovendon Ave and Elsie Rd,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799601&B,Hovendon Ave and Lynn Rd,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799602&B,Hovendon Ave and Sully Rd,3,1.98,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799603&B,Hovendon Ave and Belcher St,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799604&B,Hovendon Ave and Haskell St,3,0,11,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799605&B,Hovendon Ave and Jordan St,3,1.12,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799606&B,Hovendon Ave and Bonney St,3,38,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799607&B,Hovendon Ave and Sprague St,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799608&B,Hovendon Ave and Angerer Ave,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799609&B,Field St and Spark St,3,0,0.49,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799610&B,MBTA Montello Station,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799611&B,Spark St and Cameron Cooper St,3,0.39,4.9,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799612&B,Spark St and Sylvan St,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799613&B,Howard St and Winter St,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799614&B,Howard St and Claremont Ct,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799615&B,Howard St and Chisholm Ave,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799616&B,449 Howard Street,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799617&B,Howard St at Eisenhower Estates,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799622&B,North Quincy St and Jon Dr,3,1.39,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799623&B,North Quincy St and Brookfield Dr,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799625&B,North Quincy St at St Nick Church,3,0,1.73,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799627&B,North Quincy St and Christopher Rd,3,10.92,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799628&B,North Quincy St and Bedford St,3,0,0.26,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799667&B,Crosby Gardens,3,1.73,38.29,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799683&B,Coe Rd and Upton St,3,16.08,0.39,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799684&B,Coe Rd and Norwich Rd,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799685&B,Coe Rd and Alphonse Rd,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799686&B,Alphonse Rd and Annella Rd,3,0.05,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799687&B,Alphonse Rd and Waleco Rd,3,59.39,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799688&B,Colgate Rd and Nicholson Dr,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799689&B,Colgate Rd and East Ashland St,3,6.05,0.08,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799690&B,East Ashland St and Bishop St,3,22.93,0.14,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799691&B,East Ashland St and Eastfield Dr,3,13.38,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799692&B,East Ashland St and Thayer St,3,0,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799693&B,East Ashland St and North Cary St,3,22.98,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799698&B,North Montello St and Lebanon St,3,16.14,37.47,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799699&B,North Montello St and Elliot St,3,18.74,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,799700&B,North Montello St and Charles St,3,0.04,0,None,BAT Bus
BATA,18785&B,10/11,Lisa & Howard via N Quincy & Court,807108&B,Stop and Shop Plaza,3,0.07,10.31,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,2734703&B,North Main St at Washburn Heights Housin,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,2734704&B,North Main St at Guardian Rehabilitation,3,0,0.95,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,2734705&B,North Main St. @ Field House Daycare,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799180&B,BAT Center,3,117.99,287.04,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799181&B,Commercial St and School St,3,4.44,0.24,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799182&B,School St and Lincoln St,3,0.22,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799183&B,Main St and Centre St,3,13.58,0.87,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799184&B,Main St and Petronelli Way,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799185&B,Main St and Court St,3,191.68,0.85,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799186&B,North Main St and Linden St,3,27.94,0.5,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799187&B,North Main St and Rosseter St,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799188&B,North Main St and Elliot St,3,2.52,1.01,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799189&B,North Main St and Lebanon St,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799190&B,North Main St and East Ashland St,3,6.5,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799191&B,North Main St and Snow Ave,3,0.02,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799193&B,North Main St at Edith Stein Church,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799194&B,North Main St and Vine St,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799195&B,North Main St and Ames St,3,0,29.78,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799196&B,North Main St and Emerson Ave,3,0.02,27.94,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799197&B,North Main St and Field St,3,0.39,5.9,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799198&B,North Main St and Howard St,3,0.85,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799199&B,North Main St and Snell St,3,0.09,212.55,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799200&B,North Main St and Albion St,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799201&B,North Main St and Waldo St,3,0.42,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799202&B,North Main St and Frankton St,3,0.41,49.02,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799203&B,North Main St and Augustine St,3,0.09,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799204&B,North Main St and Wilder St,3,0.71,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799205&B,East Main St and Fletcher Rd,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799206&B,East Main St and Connolly Rd,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799207&B,East Main St and Lambert Dr,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799208&B,East Main St and Memorial Dr,3,0,0.32,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799209&B,Walmart,3,0.49,39.12,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799210&B,West Main St and South St,3,0.1,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799211&B,West Main St and Glendower St,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799212&B,Maguire Road,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799213&B,West Main St and East Main St,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799214&B,North Main St and Burkeside Ave,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799215&B,North Main St and Hillcrest Ave,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799216&B,North Main St and Woodland Ave,3,13.47,0.01,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799217&B,North Main St and Manners Ave,3,0.01,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799218&B,North Main St and Willow St,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799219&B,North Main St and May Ave,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799220&B,North Main St and Searles Ave,3,38.81,0.13,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799221&B,North Main St and Martland Ave,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799222&B,North Main St and Oak St,3,11.33,0.39,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799223&B,North Main St and Herrod Ave,3,1.07,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799224&B,North Main St and Rutland St,3,46.4,0.03,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799225&B,North Main St and Vine St,3,186.1,0.22,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799226&B,North Main St and Upland Road,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799227&B,North Main St and Landsdowne St,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799228&B,North Main St and Division St,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799229&B,North Main St and Ford St,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799230&B,North Main St and West Ashland St,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799231&B,North Main St and Huntington St,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799232&B,North Main St and Prospect St,3,0,0.05,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799233&B,North Main St and Falmouth Ave,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799234&B,North Main St and Wyman St,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799235&B,North Main St and Haverhill St,3,0,8.31,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799236&B,Linden St and North Montello St,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799237&B,North Montello St and Court St,3,0,0.45,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,799238&B,North Main St and Battles St,3,0,0,None,BAT Bus
BATA,2933&B,1,Montello Street Via North Main Street,804150&B,North Main St and Battles St,3,0,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,2734706&B,Main St at Hayward Ave,3,0,126.92,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,2738221&B,Main St and Brookside Ave,3,0,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,2738222&B,Main St and Watson St,3,12.55,0.06,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,2738223&B,Main St and Holmes St,3,0,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,2738224&B,Main St and Clifton Ave - CVS,3,152.71,0.58,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,2738225&B,Main St - Teen Challenge,3,0,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,2738226&B,Main St and Calmar St,3,29.26,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,2738227&B,Main St and Nilsson St,3,0.05,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,2738228&B,Main St and Maple Ave,3,0,0.88,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799180&B,BAT Center,3,109.89,880.94,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799240&B,Montello St and School St,3,3.44,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799241&B,Crescent St and VFW Pkwy,3,0,5.14,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799242&B,Maple Ave and Main St,3,4.78,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799243&B,Main St and Barlett St,3,0,35.31,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799244&B,Main St and Park St,3,42.63,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799245&B,Main St and Dover St,3,20.58,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799246&B,Main St and Williams Pl,3,0.06,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799247&B,Main St and Forest Ave,3,0.02,42.63,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799248&B,Main St and David St,3,37.15,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799249&B,Main St and Sheppard St,3,20.53,0.09,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799250&B,Main St and Tribou St,3,0,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799251&B,Main St and Nilsson St,3,0,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799252&B,Main St and Calmar St,3,29.98,9.62,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799253&B,Main St and West Chestnut St,3,0.85,27.67,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799254&B,Main St and South St,3,0,10.85,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799255&B,Main St and Lyon St,3,0,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799256&B,Main St and Clifton Ave - CVS,3,8.68,25.77,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799257&B,Main St and Glen Ave,3,0,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799258&B,Campello Hi Rise,3,11.33,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799259&B,Main St and Brookside Ave,3,0,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799260&B,Main St and Watson St,3,0,12.14,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799261&B,Main St and Holmes St,3,0,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799262&B,Main St and Thayer Ave,3,0,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799263&B,Main St and Sylvia Ave,3,6.22,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799265&B,Kmart Plaza,3,0,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799267&B,Main St at Auto Dealers,3,0.31,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799268&B,Main St at Wendys,3,0,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799270&B,Main St and Sargeants Way,3,62.32,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799271&B,Main St and Meadow Ln,3,0,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799272&B,Main St and Garfield St,3,44.74,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799273&B,Main St and Perkins Ave,3,8.81,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799274&B,Main St and East Chestnut St,3,0.54,0.53,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799275&B,Main St and Pinkham St,3,13.67,16,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799276&B,Main St and Grand St,3,37.77,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799277&B,Main St and Temple St,3,0,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799278&B,Main St and Grove St,3,7.92,5.74,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799279&B,Main St and Hancock St,3,0,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799280&B,Main St and Main St Pl,3,613.1,52.01,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799281&B,Packard St,3,0,0.02,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799282&B,Main St and Union St,3,0.03,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799283&B,Main St and Exchange St,3,3.19,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799284&B,Main St and Lawrence St,3,0.57,3.63,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799285&B,Main St and Allen St,3,21.19,27.03,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799286&B,Main St and White Ave,3,23.53,0,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799287&B,Main St and West Elm St,3,0,16.13,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799390&B,Centre St and Montello St,3,0,0.83,None,BAT Bus
BATA,2934&B,2,S Plaza/Campello Via Main Street,799518&B,Main St and Crescent St,3,0,27.84,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,2738280&B,Belmont St and New Arnone School,3,4.69,1.29,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799180&B,BAT Center,3,110.69,43.59,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799290&B,Belmont St and Elm Ave,3,0,0,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799291&B,Belmont St and Belmont Ave,3,0.67,0,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799292&B,Belmont St and Ash St,3,0.27,0,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799293&B,Belmont St and Moraine St,3,0.33,0,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799294&B,Belmont St and Thurber Ave,3,2.68,0.02,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799295&B,Belmont St and Kenelworth Ave,3,0.1,36.56,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799296&B,Torrey St and Belmont Pl,3,1,110.95,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799297&B,Torrey St and West St,3,2.75,0.28,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799298&B,West St and Belmont St,3,0,0.73,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799300&B,Shaws West Plaza,3,5.26,0.26,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799301&B,Brockton High School,3,0.89,11.52,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799303&B,Belmont St and Torrey Ave,3,0,0,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799304&B,Belmont St and Lorraine Ave,3,1.33,1.37,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799305&B,Belmont St and Edinboro Ave,3,0,30.78,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799306&B,Veterans Hospital,3,1.04,79.38,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799307&B,Legion Parkway and Main St,3,0,1.56,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799308&B,Legion Parkway and Warren Ave,3,26.69,0,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799309&B,Warren Ave and West Elm St,3,8.01,0.26,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799310&B,Belmont St and Newbury St,3,4.12,0.55,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799311&B,Belmont St and Wall St,3,0.29,0,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799312&B,Belmont St and Minot Ave,3,110.66,0.19,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799313&B,DAngelos CVS,3,0.05,0,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799314&B,Belmont St at VA Entrance,3,3.81,0,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799315&B,Belmont St and Edinboro Ave,3,11.42,4.54,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799316&B,Belmont St and Lorraine Ave,3,9.98,0.3,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799317&B,Belmont St at Dunkin Donuts,3,0,0,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799318&B,DAngelos CVS Plaza,3,0.04,0,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799319&B,Brockton High School,3,16.9,0.48,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799320&B,Torrey St at Shaws Plaza,3,0.1,0,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799321&B,Torrey St and West St,3,5.31,1.75,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799322&B,Belmont St at Bat Shelter,3,1.45,0,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799323&B,Belmont St at Fairgrounds,3,15.53,0.02,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799324&B,Belmont St and Thurber Ave,3,3.15,0,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799325&B,Belmont St and Ash St,3,0,0,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799326&B,Belmont St and Manomet St,3,0,0,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799327&B,Belmont St and Grafton St,3,0.04,2.82,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799328&B,Belmont St and Minot Ave,3,2.5,3.77,None,BAT Bus
BATA,2935&B,3,VA Hospital via Belmont,799329&B,Belmont St and Newbury St,3,0.09,3.11,None,BAT Bus
